"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AL392172.1",0.0137526628531183,1.21467138427239,0.257,0.125,1
"ZNF672",0.0137555372591697,0.641350289986635,0.386,0.227,1
"TSHZ1",0.0138116905592381,1.07738253131236,0.25,0.114,1
"RMC1",0.0138320044973886,0.8573956045572,0.279,0.136,1
"ZRSR2",0.0138322794408351,0.519182426082348,0.329,0.17,1
"POGK",0.0138341956352441,0.42701014094492,0.407,0.216,1
"CNR1",0.0138610925570058,0.860663318391111,0.257,0.114,1
"RBM43",0.0138627332396765,0.849522760785911,0.264,0.125,1
"TP53",0.0139075683837794,0.888144054813217,0.293,0.148,1
"AC004556.3",0.013911244607606,0.661992165444776,0.407,0.239,1
"TNFRSF10D",0.0139192921730903,1.11036739381242,0.321,0.182,1
"AL021328.1",0.0139594057368326,0.8573956045572,0.307,0.159,1
"MKRN2",0.0139696725241535,0.722466024471091,0.257,0.114,1
"RBM42",0.0140073689420815,0.401701862717365,0.593,0.443,1
"SLC37A4",0.0140482427117834,0.949058434336825,0.264,0.125,1
"ACD",0.0140568381208517,0.531782462861982,0.407,0.239,1
"SYTL5",0.0140702063561158,0.708660224946061,0.293,0.148,1
"C12orf65",0.0140783129463016,0.886541950216716,0.279,0.136,1
"TSPAN1",0.0140808152652265,0.612548332393056,0.386,0.216,1
"ASMTL",0.0141262643213201,0.389042290745899,0.45,0.25,1
"UBTD1",0.0142006144702624,1.00822050680497,0.264,0.125,1
"SMIM30",0.0142211345575746,0.58953523051098,0.35,0.193,1
"CNOT1",0.0143045428377199,0.610256520885066,0.557,0.42,1
"SLC20A2",0.0143250525319418,0.713477241243836,0.35,0.193,1
"CCDC191",0.014341208283914,0.915111102413487,0.293,0.148,1
"SLC66A2",0.0143705629655795,0.467652125442266,0.386,0.205,1
"NRBF2",0.0143777180647812,0.784714465157812,0.35,0.193,1
"SNAPC5",0.0143855564993837,0.629708883551239,0.371,0.205,1
"HBS1L",0.0144352409738395,0.552541023028779,0.386,0.216,1
"PYCR1",0.0144490584816794,0.539601967321281,0.393,0.227,1
"MAP1LC3A",0.014462263757807,0.476538088673854,0.779,0.682,1
"MRM3",0.0145107295471263,0.811275291428947,0.343,0.193,1
"TRIM9",0.0145144890587974,0.505235308250422,0.393,0.216,1
"RNF19B",0.0145149972033646,0.888144054813217,0.457,0.33,1
"DDI2",0.0145311167842511,0.674103002909692,0.364,0.193,1
"TMEM243",0.0145466953022311,0.95633376514,0.364,0.227,1
"BTD",0.0145677796007837,0.661992165444776,0.379,0.216,1
"INPPL1",0.0145778220189227,0.597628912557317,0.364,0.205,1
"CYB5D1",0.0146004641839396,0.463415132555795,0.336,0.182,1
"ZBTB7B",0.0146202423441029,0.552541023028778,0.521,0.352,1
"SH3BGR",0.0146568078360692,0.606988807051155,0.314,0.159,1
"PLEKHA3",0.0146612379730992,0.607376889108879,0.607,0.511,1
"ERMP1",0.0146633641214044,0.944858445807539,0.264,0.125,1
"DCAF16",0.0147049217292235,0.622930350920177,0.271,0.125,1
"CHIC2",0.0147195440945219,0.938957844367855,0.3,0.159,1
"CCNB1IP1",0.0147807778886375,1.00822050680497,0.307,0.17,1
"ITGB5",0.0148110143674128,0.974004791467056,0.35,0.205,1
"VASN",0.0148434340180071,0.883746931504152,0.329,0.182,1
"IVD",0.014852312772333,0.618129364656355,0.521,0.398,1
"HLA-DRA",0.0148588595171292,3.96483866607498,0.614,0.534,1
"ADNP",0.0148700789529989,-0.656912342600171,0.536,0.648,1
"FOXK2",0.0148868208388983,0.795812174041143,0.307,0.159,1
"PQBP1",0.0149340760275211,0.449447530064675,0.857,0.784,1
"CLDN3",0.0149501074668482,-0.358390302471376,0.929,0.966,1
"RAB9A",0.0150241788507975,0.753360032416875,0.521,0.386,1
"CCDC28B",0.0150253561639788,0.669998604576956,0.407,0.239,1
"ENTPD4",0.0150583087296396,0.780810010701896,0.393,0.239,1
"PAK4",0.0150679366043571,0.415037499278844,0.407,0.227,1
"MIR200CHG",0.0150917706339266,0.692718681077039,0.314,0.17,1
"LETM1",0.0151312967281207,0.390690143627382,0.4,0.227,1
"PMS2",0.0151491798497268,0.866201501932541,0.3,0.159,1
"C3orf38",0.0151987465692217,0.84799690655495,0.35,0.205,1
"SMIM22",0.0152271692721591,-0.30936463342345,0.993,0.977,1
"UROS",0.0152832403374596,0.418957868650187,0.621,0.489,1
"UCHL5",0.0153053669220112,0.454137318967784,0.421,0.25,1
"MPP3",0.0153548003900955,0.789580220329628,0.307,0.159,1
"INTS3",0.0153993947284093,0.722466024471091,0.357,0.205,1
"COPS8",0.015455724012713,0.407224824710972,0.721,0.591,1
"MIRLET7BHG",0.0154868731364109,0.915111102413487,0.329,0.182,1
"GADD45G",0.0154874607448877,0.63768047550319,0.736,0.648,1
"C16orf70",0.0154934880219261,1.13750352374993,0.307,0.17,1
"ABHD17A",0.0154949392408453,0.330148601692331,0.779,0.67,1
"SLC7A1",0.0155334112443052,0.967578522307623,0.293,0.148,1
"CNOT6L",0.0155569495900188,0.720095120008344,0.371,0.216,1
"AGPAT3",0.0155571761117461,0.52808797930424,0.414,0.239,1
"PCBP1",0.0156047457857505,0.274582232585121,1,0.943,1
"CTSC",0.0156578441193735,1.54314232502653,0.293,0.159,1
"HOOK2",0.0156586911415344,-0.463400520840243,0.7,0.83,1
"TBC1D7",0.0156708340714642,1.00257394366383,0.257,0.125,1
"QRICH1",0.0156991912550688,0.775948354741862,0.4,0.25,1
"GAS2L1",0.0157271167184482,0.915111102413487,0.329,0.182,1
"DVL1",0.0157785242095059,0.575905016094289,0.436,0.261,1
"PPP5C",0.0158104656357457,0.863580801773405,0.314,0.17,1
"OSBPL9",0.0158520431152105,0.915111102413487,0.364,0.216,1
"NDFIP2",0.015856882084742,1.03058831983342,0.271,0.136,1
"COX11",0.0158597070921982,0.640488722304481,0.343,0.182,1
"ODF2L",0.0158941224181458,0.482151695137381,0.407,0.227,1
"RBM33",0.0160063556382954,0.495207847962827,0.414,0.239,1
"SMIM12",0.0160489502459811,0.496798471101782,0.543,0.386,1
"XPOT",0.0160839493260122,0.886541950216716,0.286,0.148,1
"SNRPG",0.0161308285658253,0.285161146919021,0.957,0.909,1
"ENO1",0.0162013647522647,0.311492802412007,0.979,0.989,1
"USP25",0.016209744699658,1.00822050680497,0.257,0.125,1
"MFN1",0.0162300121218469,0.457904148890703,0.343,0.17,1
"SLC6A6",0.016316091605969,1.16472499248496,0.379,0.227,1
"G6PD",0.0163176237129229,0.618979008403462,0.707,0.636,1
"EHMT2",0.0163211191708099,0.71919089243823,0.307,0.159,1
"PLAT",0.0163238702853137,-0.407062119488464,0.979,0.977,1
"FAM221A",0.0163471017038701,0.915111102413487,0.25,0.114,1
"NF2",0.0163689466528685,0.745186100971175,0.25,0.114,1
"THAP1",0.0163869445716195,0.888144054813217,0.314,0.17,1
"HCP5",0.0164621763722866,1.04286664961186,0.286,0.148,1
"SLC25A35",0.0165488857505323,0.586488354952116,0.286,0.136,1
"SNX6",0.0165558435861268,0.500073603134643,0.671,0.557,1
"SGSM2",0.0165732841894035,0.849522760785911,0.25,0.114,1
"CLASRP",0.016634192964898,0.837108590412214,0.279,0.136,1
"CDC42BPB",0.0166367131148101,0.89086355616681,0.329,0.182,1
"RNFT1",0.0166739855211284,0.505998437091749,0.35,0.182,1
"OGDH",0.0166937865865693,0.52808797930424,0.407,0.239,1
"MED16",0.0167068185108821,0.531782462861982,0.407,0.227,1
"NSMCE3",0.0167182228020518,0.940202083376317,0.321,0.182,1
"SPATA2L",0.0167248813271172,0.828954458663772,0.343,0.193,1
"RPS6KB2",0.0167801104700598,0.456681007621263,0.643,0.477,1
"FAM91A1",0.0168077033562791,0.586488354952116,0.414,0.261,1
"PMAIP1",0.0168260975966497,-0.460945913628142,0.979,0.989,1
"AASDH",0.0168284504114107,0.552541023028779,0.357,0.205,1
"WDR11",0.0168447409567482,1.06711419585854,0.314,0.182,1
"FBXW5",0.0168467173978818,0.502101284481626,0.671,0.602,1
"NUP88",0.0168523793202761,0.641350289986635,0.379,0.227,1
"GPANK1",0.0168711146609298,0.737323983198204,0.336,0.193,1
"MAL2",0.0169321934884567,-0.496866597116299,0.714,0.807,1
"PDHX",0.0169770541176785,0.404149183136107,0.429,0.25,1
"DLGAP1-AS1",0.016990602871298,0.734538856771666,0.25,0.114,1
"EEF1AKMT4",0.0169962113445538,0.561474147798787,0.3,0.148,1
"AC100801.1",0.0171610971489747,-0.750224814771689,0.536,0.67,1
"FCGRT",0.0171636530077921,1.36136733230305,0.621,0.58,1
"PAGR1",0.0171668135095254,0.376245016281785,0.679,0.545,1
"CCDC32",0.0171822700161524,0.613941567692922,0.329,0.182,1
"ZCCHC2",0.0172055461357604,0.692718681077039,0.379,0.227,1
"POLR1C",0.0172262062205923,0.500073603134643,0.371,0.205,1
"ASB8",0.0172526703248638,0.573005125588494,0.4,0.227,1
"MAP3K2",0.0172673195902416,0.756413356394429,0.664,0.602,1
"NNT-AS1",0.0172687374387198,0.615550820554579,0.386,0.227,1
"TICAM1",0.0173430048757553,0.734538856771666,0.279,0.136,1
"MAP7",0.0174274329961652,0.387481776758282,0.743,0.648,1
"GREB1",0.0174822136447156,0.517775604868102,0.407,0.227,1
"LDB1",0.0174914864143465,0.696930932363953,0.293,0.148,1
"CNOT8",0.0174951260687942,0.695798074009011,0.364,0.216,1
"APOBEC3C",0.0175028763605862,1.1266152076072,0.293,0.159,1
"LSM14A",0.0175067228955968,-0.616740061848107,0.429,0.58,1
"ST7",0.0175290006860009,0.915111102413487,0.3,0.159,1
"TTC39C",0.0175478927383804,-0.547367391782674,0.6,0.739,1
"MROH1",0.017557484148012,0.525699410810137,0.4,0.227,1
"SCPEP1",0.01758518500721,0.71580229419008,0.371,0.216,1
"AEBP2",0.0176178721773791,0.583905193938114,0.364,0.205,1
"SPECC1L",0.0176699110744452,1.01295842581163,0.314,0.182,1
"UHRF1BP1L",0.0176916815927089,1.02404547396665,0.279,0.148,1
"POLE3",0.0176980402550918,0.690550844394329,0.457,0.307,1
"INTS1",0.0177195971624493,0.623879804749041,0.407,0.239,1
"ATG5",0.0177198781303669,1.21279165105417,0.279,0.148,1
"NUMBL",0.0178707036263766,0.508485842950843,0.25,0.114,1
"AC008267.5",0.0179599701647925,0.580126854700678,0.479,0.307,1
"CCDC88B",0.017986728142619,0.439773092866829,0.421,0.25,1
"TMEM53",0.0180101162474039,0.832648942221514,0.3,0.159,1
"RPL14",0.0180742550287598,-0.353020257485123,1,1,1
"TMEM154",0.0180814908012157,0.474538511027505,0.429,0.25,1
"DMXL1",0.0180885967870781,0.534507100198517,0.314,0.159,1
"AP2A2",0.0181793540939904,0.846724127433237,0.45,0.318,1
"ZNF561-AS1",0.0181803382820691,0.789580220329628,0.257,0.125,1
"SGF29",0.018204125874827,0.915111102413487,0.257,0.125,1
"TMEM63B",0.0182527599565637,0.681620972193709,0.379,0.216,1
"TAFA5",0.0182777754059907,0.99757326260546,0.293,0.159,1
"RORC",0.018290855720333,0.587946359159978,0.321,0.17,1
"GPR137",0.0183178552424762,0.539601967321281,0.421,0.25,1
"BABAM2",0.018349944330859,0.61308256496383,0.414,0.25,1
"ERN1",0.0183878343532341,0.855610090664825,0.379,0.216,1
"TMEM161A",0.0184837918672545,0.69938241135805,0.357,0.205,1
"ADH5",0.0185693735042905,0.870716983055033,0.314,0.17,1
"PPP6R1",0.0185914033296866,0.73068653127606,0.386,0.239,1
"LMX1B",0.0186308450524871,0.690044546778714,0.371,0.216,1
"PIAS1",0.0186919605577167,0.915111102413487,0.336,0.193,1
"TAP2",0.0187039860496474,0.804079790024743,0.286,0.148,1
"GTF2H3",0.0187237291162233,0.680645848776464,0.286,0.148,1
"NOL9",0.0187396716339451,0.789580220329628,0.25,0.114,1
"CES2",0.0187683953423997,0.573005125588494,0.386,0.227,1
"POLR2I",0.0188305497193609,0.375236491220869,0.857,0.75,1
"CTCF",0.0188992105631964,0.601953217153857,0.5,0.352,1
"PIEZO2",0.0189166977001927,-1.03242147769238,0.136,0.261,1
"TEN1",0.0189177161788922,0.587946359159978,0.3,0.159,1
"ELK4",0.0189370378998401,0.940202083376317,0.314,0.182,1
"VARS",0.018957091728587,0.348070509689593,0.443,0.261,1
"HS2ST1",0.0189985385670502,0.714812451927656,0.257,0.125,1
"ZMYM2",0.0190051135201513,0.761487913300275,0.429,0.273,1
"MAFG",0.0190525402034537,0.400050614922487,0.814,0.727,1
"PLBD2",0.0190571108350137,0.753360032416875,0.329,0.182,1
"CHPT1",0.0190778083625283,0.767553913999629,0.343,0.193,1
"SIN3A",0.0190970223441726,0.435501601838559,0.379,0.216,1
"CYB5R4",0.0191847343215819,1.0146467759644,0.25,0.125,1
"UXS1",0.0191852336107673,0.625604485218502,0.321,0.17,1
"MAPK1",0.0191933475741748,0.464449693403922,0.45,0.284,1
"PDCD6IP",0.019233743473786,0.381810721514824,0.75,0.67,1
"SQOR",0.0192473489649696,0.500073603134643,0.593,0.466,1
"PSIP1",0.0193054809786465,1.03796785019902,0.264,0.136,1
"CNOT3",0.0193153871614343,0.940202083376317,0.307,0.17,1
"ENTPD3-AS1",0.0194089393148198,0.586488354952116,0.264,0.125,1
"BID",0.0194624739082769,1.12456446804244,0.393,0.239,1
"DCTN2",0.0195306317494411,0.350048159130036,0.779,0.682,1
"SNAP23",0.019571317418957,0.631318136412896,0.35,0.193,1
"ARIH2OS",0.0196107279209557,0.330148601692331,0.271,0.136,1
"PKP4",0.0196579118034284,0.652076696579693,0.386,0.216,1
"ATXN3",0.0196775484352292,0.84799690655495,0.343,0.205,1
"LINC02802",0.0197024361289671,0.680645848776464,0.3,0.159,1
"ADAT1",0.019703768204521,0.84111052096971,0.314,0.182,1
"MAP2K2",0.0197059499127847,-0.386058432307078,0.886,0.898,1
"PLOD1",0.0197679867210524,0.894049486885657,0.321,0.182,1
"INTS8",0.0198288280829048,0.714812451927656,0.279,0.136,1
"IPO4",0.0198288280829048,0.714812451927656,0.279,0.136,1
"EIPR1",0.0199193587912985,0.782660806389837,0.286,0.148,1
"SUCLA2",0.0199764096235696,0.578076115135916,0.35,0.193,1
"EXT2",0.0199883802908614,1.25071413419793,0.264,0.136,1
"THAP11",0.0200186260838148,0.42701014094492,0.414,0.239,1
"VAMP4",0.0200879046246305,0.789580220329628,0.357,0.216,1
"PCNX4",0.0201398013647093,0.866201501932541,0.3,0.159,1
"BRD8",0.0201753743320386,0.619655218887316,0.364,0.216,1
"HAUS2",0.0201777736540018,1.00822050680497,0.264,0.136,1
"VAV3",0.020204943505543,0.689229694997159,0.321,0.182,1
"TAF5L",0.0202729239966077,0.625604485218502,0.386,0.227,1
"CADPS2",0.0203719234546862,0.708660224946061,0.329,0.182,1
"FBRSL1",0.0203972977644092,0.683785556307031,0.25,0.114,1
"RBM47",0.0204252194927843,0.500073603134643,0.714,0.614,1
"SLC25A22",0.0204315207593109,1.04635563569174,0.25,0.125,1
"ZCCHC14",0.0204999402765269,1.07557577460673,0.286,0.159,1
"SMPD4",0.02050548461184,0.86620150193254,0.3,0.159,1
"RAB25",0.020513685203572,-0.369677856060828,0.95,0.932,1
"ZNF493",0.0205251672002898,0.593183007526125,0.279,0.136,1
"C2orf69",0.0205662102351124,0.806586645635318,0.336,0.193,1
"SPTLC2",0.0205728806092778,0.811275291428947,0.329,0.182,1
"PDCD11",0.0205888390377209,1.0146467759644,0.25,0.125,1
"TFE3",0.0206331308438024,0.93783117891357,0.329,0.193,1
"ELOF1",0.020710778428816,0.330148601692331,0.643,0.5,1
"XPC",0.0207630292522936,0.669998604576956,0.421,0.273,1
"MAST2",0.0207782737981042,0.837108590412214,0.307,0.17,1
"CYP20A1",0.0208052043519675,0.844721774522089,0.321,0.182,1
"TAF1",0.0208277935805352,0.837108590412214,0.286,0.148,1
"FRMD6",0.0208282717512418,0.866201501932541,0.293,0.159,1
"ATAD2",0.0208323595228047,0.627829150333016,0.3,0.148,1
"DYM",0.0208568440744736,0.453531017197613,0.329,0.17,1
"SMU1",0.0208673693796191,0.315649031997216,0.5,0.341,1
"HMGCL",0.0208960778363975,0.423258006083812,0.6,0.489,1
"DHX33",0.0209014391763937,0.837108590412214,0.321,0.182,1
"LTC4S",0.0209019491410071,0.618129364656355,0.45,0.295,1
"MEX3D",0.0209038472823077,0.552541023028779,0.364,0.216,1
"CLOCK",0.0209651965187364,0.686292411917606,0.329,0.182,1
"C18orf21",0.0209857361179724,0.330148601692331,0.379,0.216,1
"NQO1",0.0210249228711826,-0.290003327491125,0.957,0.966,1
"DGCR2",0.0210427305649694,0.941583313774678,0.3,0.17,1
"ZBTB11",0.0210428637819988,0.555568715726347,0.614,0.523,1
"PRR34-AS1",0.0210870857975009,0.510720847334152,0.364,0.205,1
"NDUFAF4",0.0210945055011246,0.795812174041143,0.321,0.182,1
"USP4",0.0210998859789,0.84799690655495,0.321,0.182,1
"WBP4",0.0211200430539905,0.799633884993551,0.343,0.205,1
"THNSL2",0.0211438891160853,0.640488722304481,0.371,0.216,1
"BCL10",0.0211655102157624,0.566685205349048,0.664,0.58,1
"GLMP",0.0211719741454367,0.500073603134643,0.357,0.193,1
"LRCH4",0.0212134631024062,0.37961727795663,0.464,0.307,1
"SLC9A7",0.0212257163024351,0.641350289986635,0.343,0.193,1
"MTMR12",0.0212411492134857,1.00257394366383,0.264,0.136,1
"AGK",0.0212934390689947,1.12156197988091,0.257,0.136,1
"ATP2B1",0.0213041094312595,0.948277966348686,0.457,0.33,1
"CEP89",0.0213583637654408,0.967578522307623,0.279,0.148,1
"PPHLN1",0.0213940265424542,0.399689534945408,0.714,0.625,1
"HCFC1",0.0214341195467402,0.489347196541585,0.393,0.227,1
"CAMP",0.0214383254801062,0.797274612119629,0.257,0.125,1
"SCO2",0.0214518648898713,0.352344347806527,0.814,0.784,1
"SIAH1",0.0214671172206126,0.893084796083488,0.321,0.182,1
"BLVRA",0.0214680154085596,-0.326706817510611,0.864,0.909,1
"CDKN2D",0.0214766359244774,0.695798074009011,0.357,0.216,1
"PCGF5",0.0215705207952923,0.736773861154974,0.521,0.409,1
"BCAT2",0.0216114621041742,0.745186100971175,0.364,0.216,1
"NFX1",0.0216889318739508,1.00822050680497,0.264,0.136,1
"ATM",0.0217513299955567,0.69938241135805,0.343,0.205,1
"BBOF1",0.0217624748422076,0.66575163347677,0.336,0.193,1
"VPS26C",0.0217859320932715,0.689229694997159,0.321,0.182,1
"TOP1MT",0.0218202385793165,0.471504450937872,0.407,0.239,1
"NCEH1",0.0218400891083776,1.10775618035588,0.25,0.125,1
"PDE4DIP",0.021847935659642,0.618718099633262,0.629,0.511,1
"PPP3CA",0.0218543674072253,0.643809080596093,0.371,0.216,1
"UBE4B",0.0219913853054308,0.84799690655495,0.336,0.193,1
"ARFGEF2",0.0220608704432916,0.915111102413487,0.293,0.159,1
"SLC39A9",0.0220710945317206,0.433242094656434,0.321,0.17,1
"NSUN2",0.0221088607195841,1.03641739863562,0.321,0.193,1
"WDR26",0.0221496134986475,0.470629825242161,0.707,0.636,1
"PRKD2",0.022189505873367,0.974004791467056,0.279,0.148,1
"MRPS27",0.0221898882979051,0.435501601838559,0.4,0.239,1
"EGR2",0.0223021429724839,0.928407925026945,0.271,0.136,1
"IFNGR1",0.0223826002411701,1.11441991063689,0.443,0.307,1
"CLIP1",0.0224743142481217,-0.445811124089739,0.579,0.761,1
"RWDD3",0.0225736591845708,0.561474147798787,0.321,0.17,1
"GPATCH2L",0.0226251258783982,0.505235308250422,0.371,0.227,1
"DNAL1",0.0226310783690411,0.587306441189455,0.514,0.386,1
"DCP2",0.0226694967133772,0.860663318391111,0.264,0.136,1
"STAU1",0.0227452804303502,0.335482045995371,0.893,0.818,1
"DERA",0.0228060033323126,0.564613855329354,0.407,0.25,1
"DLEU1",0.0228192883916141,0.886541950216716,0.279,0.148,1
"LYST",0.0228270874644907,0.433242094656434,0.321,0.17,1
"ALKBH5",0.0228499223290403,0.36052225073585,0.743,0.648,1
"GM2A",0.0229423300702155,0.789580220329628,0.343,0.193,1
"CDC37L1",0.0229978601279983,0.433242094656434,0.35,0.193,1
"DYRK1A",0.0230042348496033,0.671185519527398,0.393,0.25,1
"GTF2B",0.0230548839806592,0.637577126884578,0.65,0.534,1
"CEBPG",0.0230615412754946,0.713477241243836,0.314,0.182,1
"BMPR2",0.0230638783650882,1.02614241480223,0.357,0.227,1
"ABCA2",0.02317671805581,0.552541023028779,0.329,0.182,1
"METTL2B",0.0231793623761386,0.652076696579693,0.336,0.193,1
"PEPD",0.0232268354833395,0.410522018156351,0.793,0.739,1
"DNAAF4",0.0233394169776341,0.652076696579693,0.314,0.17,1
"AL627171.1",0.0234235492140298,0.868568516476457,0.264,0.136,1
"PPAN",0.0234773729386998,0.593183007526125,0.393,0.239,1
"KIAA0100",0.023499642844248,0.559630447815098,0.386,0.227,1
"APTX",0.0235933080861315,0.631318136412896,0.4,0.25,1
"PSD4",0.0236273571901514,0.915111102413487,0.25,0.125,1
"VMA21",0.0236601678390939,0.475022231079276,0.636,0.5,1
"CRELD2",0.0236633144068137,0.282669891525448,0.821,0.773,1
"CPLANE1",0.0236796062064541,0.519182426082348,0.307,0.159,1
"TIGD5",0.0236819507103392,0.72607727802347,0.286,0.148,1
"THSD4",0.0236917077812179,0.604770981801336,0.379,0.227,1
"NADSYN1",0.0236926213109213,0.789580220329628,0.329,0.193,1
"RXRA",0.0237257691395505,0.538256797022531,0.329,0.182,1
"AP000873.2",0.0237316679813139,0.252146089691057,0.4,0.227,1
"FBH1",0.0237452110429741,0.678071905112638,0.307,0.17,1
"MCCC2",0.0237547442212696,-0.398689111590475,0.907,0.943,1
"RPA2",0.0237956201962504,0.720095120008344,0.357,0.205,1
"FGGY",0.023826743044656,0.827648261163147,0.279,0.148,1
"POLI",0.023911808698838,0.822001698022006,0.279,0.148,1
"HDAC8",0.0239909955786475,0.632711371712762,0.4,0.239,1
"SOCS6",0.0240620823052089,0.29452469196161,0.336,0.205,1
"SMAD2",0.0240891158442178,0.552541023028778,0.414,0.261,1
"SCRIB",0.0240941103660284,0.457904148890703,0.336,0.182,1
"PLRG1",0.0241542401768538,0.767553913999629,0.329,0.193,1
"AATK",0.0241701589920474,0.95633376514,0.307,0.17,1
"SHLD2",0.0242260219489608,0.722466024471091,0.321,0.182,1
"OGFOD3",0.0242266396150265,0.478247240681465,0.429,0.273,1
"LINC00662",0.0242311367871306,0.663572335417522,0.336,0.193,1
"TTC9C",0.0242655516093023,0.915111102413487,0.286,0.159,1
"NEMF",0.0242699027602973,0.441179914081075,0.671,0.568,1
"TRPA1",0.0242921734931439,-0.409692870989874,0.95,0.989,1
"DENND2D",0.0243054166884227,0.612548332393056,0.4,0.25,1
"NSMCE1",0.0243281931990569,0.298439741964993,0.807,0.716,1
